"Depth_ft","Al_wt%","Si_wt%","K_wt%","Ti_wt%","Fe_wt%","S_wt%","Mg_wt%","Ca_wt%","Sr_wt%","P_wt%","Mo_ppm","V_ppm","U_ppm","Ni_ppm","Cu_ppm","Zn_ppm","Th_ppm","Rb_ppm","Zr_ppm","Pb_ppm","Chemofacies","Formation","Core","chemofacies","Al_ppm","K/Al","Mg/Al","Rb/Al","Si/Al","Ti/Al","Zr/Al","Si/Ti","Cu/Al","Fe/Al","Ni/Al","Mo/Al","S/Al","U/Al","Zn/Al","Si/Ca","SGR","Sr/Ca","V/Al","Depth_ft","Factor1","Factor2","Factor3"
6390.6,2.17,8.24,0.9,5.28,0.42,0.44,0.3,29.77,0.16,0.02,1.5,10,8.83,83.64,21.85,28.84,5.44,25.09,36.83,5,4,"Point Pleasant FM","Potage",4,21700,0.41,0.14,0.0012,3.8,2.4,0.0017,1.6,0.001,0.19,0.0039,6.9e-05,0.2,0.00041,0.0013,0.28,106.8,0.0054,0.00046,6390.6,-1.15632551081679,0.502516405000749,-0.77086728487438
6391,1.6,8.5,1.15,0.07,0.47,0.48,0.3,33.7,0.15,0.05,1.5,22.84,8.83,91.88,28,35.37,19.79,26.4,42.74,6.15,4,"Point Pleasant FM","Potage",4,16000,0.72,0.19,0.0016,5.3,0.044,0.0027,120,0.0018,0.29,0.0057,9.4e-05,0.3,0.00055,0.0022,0.25,168.2,0.0045,0.0014,6391,-1.37494457171196,0.371698721056911,-0.486812289745852
6391.6,1.6,8.5,1.15,0.07,0.47,0.48,0.3,33.7,0.15,0.05,1.5,22.84,8.83,91.88,28,35.37,19.79,26.4,42.74,6.15,4,"Point Pleasant FM","Potage",4,16000,0.72,0.19,0.0016,5.3,0.044,0.0027,120,0.0018,0.29,0.0057,9.4e-05,0.3,0.00055,0.0022,0.25,168.2,0.0045,0.0014,6391.6,-1.37494457171196,0.371698721056911,-0.486812289745852
6392,1.82,6.38,1.14,2.75,0.52,0.47,0.85,30.47,0.15,0.02,1.5,10,8.83,93.47,32.51,31.22,20.125,33.58,37.96,6.59,4,"Point Pleasant FM","Potage",4,18200,0.63,0.47,0.0018,3.5,1.5,0.0021,2.3,0.0018,0.29,0.0051,8.2e-05,0.26,0.00049,0.0017,0.21,169.38,0.0049,0.00055,6392,-1.24674974683117,0.472081097325118,-0.50038840293142
6392.6,1.82,6.38,1.14,2.75,0.52,0.47,0.85,30.47,0.15,0.02,1.5,10,8.83,93.47,32.51,31.22,20.125,33.58,37.96,6.59,4,"Point Pleasant FM","Potage",4,18200,0.63,0.47,0.0018,3.5,1.5,0.0021,2.3,0.0018,0.29,0.0051,8.2e-05,0.26,0.00049,0.0017,0.21,169.38,0.0049,0.00055,6392.6,-1.24674974683117,0.472081097325118,-0.50038840293142
6393,2.72,11.92,1.67,0.43,0.66,0.71,0.97,28.21,0.13,0.02,1.5,10,8.83,83.91,26,22.09,20.46,45.68,56.22,7.73,4,"Point Pleasant FM","Potage",4,27200,0.61,0.36,0.0017,4.4,0.16,0.0021,28,0.00096,0.24,0.0031,5.5e-05,0.26,0.00032,0.00081,0.42,179.2,0.0046,0.00037,6393,-0.865517649219653,0.216263626765786,-0.57913643846946
6393.6,2.72,11.92,1.67,0.43,0.66,0.71,0.97,28.21,0.13,0.02,1.5,10,8.83,83.91,26,22.09,20.46,45.68,56.22,7.73,4,"Point Pleasant FM","Potage",4,27200,0.61,0.36,0.0017,4.4,0.16,0.0021,28,0.00096,0.24,0.0031,5.5e-05,0.26,0.00032,0.00081,0.42,179.2,0.0046,0.00037,6393.6,-0.865517649219653,0.216263626765786,-0.57913643846946
6394,1.55,5.82,0.81,1.67,0.65,0.76,0.3,36.51,0.2,0.02,1.5,10,8.83,111.94,7.5,37,32.29,19.88,38.46,5,4,"Point Pleasant FM","Potage",4,15500,0.52,0.19,0.0013,3.8,1.1,0.0025,3.5,0.00048,0.42,0.0072,9.7e-05,0.49,0.00057,0.0024,0.16,212.76,0.0055,0.00065,6394,-1.6434367378166,0.383645603983278,-0.428707896157056
6394.6,1.55,5.82,0.81,1.67,0.65,0.76,0.3,36.51,0.2,0.02,1.5,10,8.83,111.94,7.5,37,32.29,19.88,38.46,5,4,"Point Pleasant FM","Potage",4,15500,0.52,0.19,0.0013,3.8,1.1,0.0025,3.5,0.00048,0.42,0.0072,9.7e-05,0.49,0.00057,0.0024,0.16,212.76,0.0055,0.00065,6394.6,-1.6434367378166,0.383645603983278,-0.428707896157056
6395,2.07,8.78,1.51,0.09,0.63,0.85,1.29,32.63,0.16,0.08,1.5,38.27,8.83,104.49,31.4,30.02,23.41,35.45,40.2,5,4,"Point Pleasant FM","Potage",4,20700,0.73,0.62,0.0017,4.2,0.043,0.0019,98,0.0015,0.3,0.005,7.2e-05,0.41,0.00043,0.0015,0.27,188.44,0.0049,0.0018,6395,-1.25600021374553,0.465315886675277,-0.411580481418636
6395.6,2.07,8.78,1.51,0.09,0.63,0.85,1.29,32.63,0.16,0.08,1.5,38.27,8.83,104.49,31.4,30.02,23.41,35.45,40.2,5,4,"Point Pleasant FM","Potage",4,20700,0.73,0.62,0.0017,4.2,0.043,0.0019,98,0.0015,0.3,0.005,7.2e-05,0.41,0.00043,0.0015,0.27,188.44,0.0049,0.0018,6395.6,-1.25600021374553,0.465315886675277,-0.411580481418636
6396,1.95,7.49,1.22,1.45,0.49,0.49,0.84,33.48,0.16,0.05,1.5,10,8.83,92.2,7.5,19.47,23.42,30.27,27.39,5,4,"Point Pleasant FM","Potage",4,19500,0.63,0.43,0.0016,3.8,0.74,0.0014,5.2,0.00038,0.25,0.0047,7.7e-05,0.25,0.00045,0.001,0.22,183.84,0.0048,0.00051,6396,-1.36471692523923,0.159793997666392,-0.576264974059451
6396.6,1.95,7.49,1.22,1.45,0.49,0.49,0.84,33.48,0.16,0.05,1.5,10,8.83,92.2,7.5,19.47,23.42,30.27,27.39,5,4,"Point Pleasant FM","Potage",4,19500,0.63,0.43,0.0016,3.8,0.74,0.0014,5.2,0.00038,0.25,0.0047,7.7e-05,0.25,0.00045,0.001,0.22,183.84,0.0048,0.00051,6396.6,-1.36471692523923,0.159793997666392,-0.576264974059451
6397,2.4,10.11,1.72,0.11,0.7,2.46,0.3,28.98,0.13,0.07,1.5,40.02,8.83,98.55,26.53,15.79,5.22,44.99,52.03,5,4,"Point Pleasant FM","Potage",4,24000,0.72,0.12,0.0019,4.2,0.046,0.0022,92,0.0011,0.29,0.0041,6.2e-05,1,0.00037,0.00066,0.35,119.04,0.0045,0.0017,6397,-1.0079738675436,0.344317349877492,-0.233840006184729
6397.6,2.4,10.11,1.72,0.11,0.7,2.46,0.3,28.98,0.13,0.07,1.5,40.02,8.83,98.55,26.53,15.79,5.22,44.99,52.03,5,4,"Point Pleasant FM","Potage",4,24000,0.72,0.12,0.0019,4.2,0.046,0.0022,92,0.0011,0.29,0.0041,6.2e-05,1,0.00037,0.00066,0.35,119.04,0.0045,0.0017,6397.6,-1.0079738675436,0.344317349877492,-0.233840006184729
6398,2.84,11.94,1.58,0.5,1.15,1.14,0.3,28.97,0.13,0.1,3.6,10,8.83,95.6,35.67,11.07,25.32,45.92,49.24,7.68,4,"Point Pleasant FM","Potage",4,28400,0.56,0.11,0.0016,4.2,0.18,0.0017,24,0.0013,0.4,0.0034,0.00013,0.4,0.00031,0.00039,0.41,197.2,0.0045,0.00035,6398,-1.01405969281341,0.255683299863679,-0.0819236325487268
6398.6,2.84,11.94,1.58,0.5,1.15,1.14,0.3,28.97,0.13,0.1,3.6,10,8.83,95.6,35.67,11.07,25.32,45.92,49.24,7.68,4,"Point Pleasant FM","Potage",4,28400,0.56,0.11,0.0016,4.2,0.18,0.0017,24,0.0013,0.4,0.0034,0.00013,0.4,0.00031,0.00039,0.41,197.2,0.0045,0.00035,6398.6,-1.01405969281341,0.255683299863679,-0.0819236325487268
6399,2.63,10.75,0.89,0.001,1.06,1.01,1.47,29.76,0.13,0.15,1.5,10,8.83,98.99,29.59,30.41,19.76,15.68,34.38,5,4,"Point Pleasant FM","Potage",4,26300,0.34,0.56,6e-04,4.1,0.00038,0.0013,11000,0.0011,0.4,0.0038,5.7e-05,0.38,0.00034,0.0012,0.36,163.92,0.0044,0.00038,6399,-1.13493164100548,0.418440583690154,-0.345434812334381
6399,2.37,9.72,1.53,0.22,0.63,1.11,1.31,30.93,0.14,0.05,1.5,30.05,8.83,102.19,7.5,20.91,24.555,38.11,49.16,5,4,"Point Pleasant FM","Potage",4,23700,0.65,0.55,0.0016,4.1,0.093,0.0021,44,0.00032,0.27,0.0043,6.3e-05,0.47,0.00037,0.00088,0.31,193.34,0.0045,0.0013,6399,-1.09021327865842,0.257618828841494,-0.565818136812713
6399.6,2.37,9.72,1.53,0.22,0.63,1.11,1.31,30.93,0.14,0.05,1.5,30.05,8.83,102.19,7.5,20.91,24.555,38.11,49.16,5,4,"Point Pleasant FM","Potage",4,23700,0.65,0.55,0.0016,4.1,0.093,0.0021,44,0.00032,0.27,0.0043,6.3e-05,0.47,0.00037,0.00088,0.31,193.34,0.0045,0.0013,6399.6,-1.09021327865842,0.257618828841494,-0.565818136812713
6400,2.13,9.04,1.36,0.16,0.67,0.87,0.3,33.31,0.26,0.08,4.5,10,8.83,92.02,21.16,54.35,29.35,36.61,28.5,5,4,"Point Pleasant FM","Potage",4,21300,0.64,0.14,0.0017,4.2,0.075,0.0013,56,0.00099,0.31,0.0043,0.00021,0.41,0.00041,0.0026,0.27,209.8,0.0078,0.00047,6400,-1.42519963084635,0.183401594223842,-0.113889872127619
6400.6,2.13,9.04,1.36,0.16,0.67,0.87,0.3,33.31,0.26,0.08,4.5,10,8.83,92.02,21.16,54.35,29.35,36.61,28.5,5,4,"Point Pleasant FM","Potage",4,21300,0.64,0.14,0.0017,4.2,0.075,0.0013,56,0.00099,0.31,0.0043,0.00021,0.41,0.00041,0.0026,0.27,209.8,0.0078,0.00047,6400.6,-1.42519963084635,0.183401594223842,-0.113889872127619
6401,3.39,15.51,1.06,0.001,1.23,1.03,1.64,23.85,0.11,0.09,1.5,10,8.83,94.35,24.71,73.27,28.82,20.61,83.41,5,4,"Point Pleasant FM","Potage",4,33900,0.31,0.48,0.00061,4.6,0.00029,0.0025,16000,0.00073,0.36,0.0028,4.4e-05,0.3,0.00026,0.0022,0.65,202.88,0.0046,0.00029,6401,-0.543971774033111,0.492123509773857,-0.713535050699213
6401.6,3.39,15.51,1.06,0.001,1.23,1.03,1.64,23.85,0.11,0.09,1.5,10,8.83,94.35,24.71,73.27,28.82,20.61,83.41,5,4,"Point Pleasant FM","Potage",4,33900,0.31,0.48,0.00061,4.6,0.00029,0.0025,16000,0.00073,0.36,0.0028,4.4e-05,0.3,0.00026,0.0022,0.65,202.88,0.0046,0.00029,6401.6,-0.543971774033111,0.492123509773857,-0.713535050699213
6402,3.04,11.07,1.79,0.12,2.05,3.2,0.3,28.33,0.14,0.09,5.76,35.4,8.83,90.55,21.79,26.55,4.71,19.7,52.99,12.1,4,"Point Pleasant FM","Potage",4,30400,0.59,0.099,0.00065,3.6,0.039,0.0017,92,0.00072,0.67,0.003,0.00019,1.1,0.00029,0.00087,0.39,118.12,0.0049,0.0012,6402,-1.09841711752747,-0.0642261798809859,0.87428514315317
6402.6,3.04,11.07,1.79,0.12,2.05,3.2,0.3,28.33,0.14,0.09,5.76,35.4,8.83,90.55,21.79,26.55,4.71,19.7,52.99,12.1,4,"Point Pleasant FM","Potage",4,30400,0.59,0.099,0.00065,3.6,0.039,0.0017,92,0.00072,0.67,0.003,0.00019,1.1,0.00029,0.00087,0.39,118.12,0.0049,0.0012,6402.6,-1.09841711752747,-0.0642261798809859,0.87428514315317
6403,1.78,7.13,1.29,0.06,0.54,0.61,0.3,35.71,0.16,0.09,1.5,10,8.83,109.11,31.56,14.47,27.2,31.24,29.82,5,4,"Point Pleasant FM","Potage",4,17800,0.72,0.17,0.0018,4,0.034,0.0017,120,0.0018,0.3,0.0061,8.4e-05,0.34,5e-04,0.00081,0.2,200.08,0.0045,0.00056,6403,-1.52643126836954,0.401975871326519,-0.342846804447342
6403.6,1.78,7.13,1.29,0.06,0.54,0.61,0.3,35.71,0.16,0.09,1.5,10,8.83,109.11,31.56,14.47,27.2,31.24,29.82,5,4,"Point Pleasant FM","Potage",4,17800,0.72,0.17,0.0018,4,0.034,0.0017,120,0.0018,0.3,0.0061,8.4e-05,0.34,5e-04,0.00081,0.2,200.08,0.0045,0.00056,6403.6,-1.52643126836954,0.401975871326519,-0.342846804447342
6404,2.7,9.89,1.61,1.02,0.73,0.75,0.98,30.38,0.15,0.02,1.5,10,8.83,98.86,23.43,15.3,24.39,42.97,40.57,5,4,"Point Pleasant FM","Potage",4,27000,0.6,0.36,0.0016,3.7,0.38,0.0015,9.7,0.00087,0.27,0.0037,5.6e-05,0.28,0.00033,0.00057,0.33,193.96,0.0049,0.00037,6404,-1.05702818174739,0.278425121607327,-0.541464115506723
6404.6,2.7,9.89,1.61,1.02,0.73,0.75,0.98,30.38,0.15,0.02,1.5,10,8.83,98.86,23.43,15.3,24.39,42.97,40.57,5,4,"Point Pleasant FM","Potage",4,27000,0.6,0.36,0.0016,3.7,0.38,0.0015,9.7,0.00087,0.27,0.0037,5.6e-05,0.28,0.00033,0.00057,0.33,193.96,0.0049,0.00037,6404.6,-1.05702818174739,0.278425121607327,-0.541464115506723
6405,0.93,4.62,0.65,0.03,0.4,0.41,0.98,39.36,0.18,0.07,4.82,10,8.83,90.88,21.17,19.29,20.49,17.67,21.06,5,4,"Point Pleasant FM","Potage",4,9300,0.7,1.1,0.0019,5,0.032,0.0023,150,0.0023,0.43,0.0098,0.00052,0.44,0.00095,0.0021,0.12,163,0.0046,0.0011,6405,-1.95400554527635,0.280266441570749,-0.0105076635200917
6405.6,0.93,4.62,0.65,0.03,0.4,0.41,0.98,39.36,0.18,0.07,4.82,10,8.83,90.88,21.17,19.29,20.49,17.67,21.06,5,4,"Point Pleasant FM","Potage",4,9300,0.7,1.1,0.0019,5,0.032,0.0023,150,0.0023,0.43,0.0098,0.00052,0.44,0.00095,0.0021,0.12,163,0.0046,0.0011,6405.6,-1.95400554527635,0.280266441570749,-0.0105076635200917
6406,3.08,9.75,0.9,1.37,0.465,0.96,0.7,29.14,0.16,0.11,1.5,10,8.83,96.87,26.45,21.65,22.1,44.51,52.12,9.19,4,"Point Pleasant FM","Potage",4,30800,0.29,0.23,0.0014,3.2,0.44,0.0017,7.1,0.00086,0.15,0.0031,4.9e-05,0.31,0.00029,7e-04,0.33,173.44,0.0055,0.00032,6406,-1.0862578709726,0.43038347410738,-0.435659681549138
6406.6,3.08,9.75,0.9,1.37,0.465,0.96,0.7,29.14,0.16,0.11,1.5,10,8.83,96.87,26.45,21.65,22.1,44.51,52.12,9.19,4,"Point Pleasant FM","Potage",4,30800,0.29,0.23,0.0014,3.2,0.44,0.0017,7.1,0.00086,0.15,0.0031,4.9e-05,0.31,0.00029,7e-04,0.33,173.44,0.0055,0.00032,6406.6,-1.0862578709726,0.43038347410738,-0.435659681549138
6407,2.2,8.85,1.42,0.07,0.53,0.6,0.3,33.33,0.16,0.14,1.5,25.71,8.83,79.82,29.04,15.06,23.71,35.47,35.47,7.09,4,"Point Pleasant FM","Potage",4,22000,0.65,0.14,0.0016,4,0.032,0.0016,130,0.0013,0.24,0.0036,6.8e-05,0.27,4e-04,0.00068,0.27,188.2,0.0048,0.0012,6407,-1.32080513109719,0.103280876514564,-0.366155080913363
6407.6,2.2,8.85,1.42,0.07,0.53,0.6,0.3,33.33,0.16,0.14,1.5,25.71,8.83,79.82,29.04,15.06,23.71,35.47,35.47,7.09,4,"Point Pleasant FM","Potage",4,22000,0.65,0.14,0.0016,4,0.032,0.0016,130,0.0013,0.24,0.0036,6.8e-05,0.27,4e-04,0.00068,0.27,188.2,0.0048,0.0012,6407.6,-1.32080513109719,0.103280876514564,-0.366155080913363
6408,2.64,9.38,1.66,0.09,0.76,0.89,1.15,31.79,0.15,0.28,1.5,10,8.83,97.58,24.34,15.89,29.76,41.34,49.85,6.56,4,"Point Pleasant FM","Potage",4,26400,0.63,0.44,0.0016,3.6,0.034,0.0019,100,0.00092,0.29,0.0037,5.7e-05,0.34,0.00033,6e-04,0.3,216.24,0.0047,0.00038,6408,-1.14287444096546,0.24191535524244,-0.403143055872037
6408.6,2.64,9.38,1.66,0.09,0.76,0.89,1.15,31.79,0.15,0.28,1.5,10,8.83,97.58,24.34,15.89,29.76,41.34,49.85,6.56,4,"Point Pleasant FM","Potage",4,26400,0.63,0.44,0.0016,3.6,0.034,0.0019,100,0.00092,0.29,0.0037,5.7e-05,0.34,0.00033,6e-04,0.3,216.24,0.0047,0.00038,6408.6,-1.14287444096546,0.24191535524244,-0.403143055872037
6409,2.5,10.75,0.83,0.001,0.7,0.94,0.3,30.68,0.16,0.25,1.5,10,8.83,90.15,7.5,19.9,21.78,15.67,45.16,5,4,"Point Pleasant FM","Potage",4,25000,0.33,0.12,0.00063,4.3,4e-04,0.0018,11000,3e-04,0.28,0.0036,6e-05,0.38,0.00035,8e-04,0.35,171.04,0.0052,4e-04,6409,-1.16900852759955,0.209398963413881,-0.59239635396755
6409.6,2.5,10.75,0.83,0.001,0.7,0.94,0.3,30.68,0.16,0.25,1.5,10,8.83,90.15,7.5,19.9,21.78,15.67,45.16,5,4,"Point Pleasant FM","Potage",4,25000,0.33,0.12,0.00063,4.3,4e-04,0.0018,11000,3e-04,0.28,0.0036,6e-05,0.38,0.00035,8e-04,0.35,171.04,0.0052,4e-04,6409.6,-1.16900852759955,0.209398963413881,-0.59239635396755
6410,2.54,9.86,0.74,0.86,0.72,0.99,0.73,31.23,0.15,0.1,1.5,10,8.83,67.48,34.47,18.89,19.31,14.71,32.68,8.79,4,"Point Pleasant FM","Potage",4,25400,0.29,0.29,0.00058,3.9,0.34,0.0013,11,0.0014,0.28,0.0027,5.9e-05,0.39,0.00035,0.00074,0.32,159.72,0.0048,0.00039,6410,-1.29874679968791,0.0947768102792128,-0.170773726960336
6410.6,2.54,9.86,0.74,0.86,0.72,0.99,0.73,31.23,0.15,0.1,1.5,10,8.83,67.48,34.47,18.89,19.31,14.71,32.68,8.79,4,"Point Pleasant FM","Potage",4,25400,0.29,0.29,0.00058,3.9,0.34,0.0013,11,0.0014,0.28,0.0027,5.9e-05,0.39,0.00035,0.00074,0.32,159.72,0.0048,0.00039,6410.6,-1.29874679968791,0.0947768102792128,-0.170773726960336
6411,2.32,10.44,1.54,0.34,0.72,0.9,0.3,28.19,0.13,0.08,1.5,33.61,8.83,75.2,24.27,29.89,6.71,43.3,47.97,6.39,4,"Point Pleasant FM","Potage",4,23200,0.66,0.13,0.0019,4.5,0.15,0.0021,31,0.001,0.31,0.0032,6.5e-05,0.39,0.00038,0.0013,0.37,122.12,0.0046,0.0014,6411,-0.936854143060849,0.186232805637364,-0.558934633034537
6411.6,2.32,10.44,1.54,0.34,0.72,0.9,0.3,28.19,0.13,0.08,1.5,33.61,8.83,75.2,24.27,29.89,6.71,43.3,47.97,6.39,4,"Point Pleasant FM","Potage",4,23200,0.66,0.13,0.0019,4.5,0.15,0.0021,31,0.001,0.31,0.0032,6.5e-05,0.39,0.00038,0.0013,0.37,122.12,0.0046,0.0014,6411.6,-0.936854143060849,0.186232805637364,-0.558934633034537
6412,3.69,13.99,1.32,1.12,1.3,1.1,0.3,20.74,0.1,0.09,1.5,10,8.83,91.79,37.39,28.2,23.57,27.38,49.86,5,4,"Point Pleasant FM","Potage",4,36900,0.36,0.081,0.00074,3.8,0.3,0.0014,12,0.001,0.35,0.0025,4.1e-05,0.3,0.00024,0.00076,0.67,186.04,0.0048,0.00027,6412,-0.46947921783055,0.331462983369749,-0.553406475199121
6412.6,3.69,13.99,1.32,1.12,1.3,1.1,0.3,20.74,0.1,0.09,1.5,10,8.83,91.79,37.39,28.2,23.57,27.38,49.86,5,4,"Point Pleasant FM","Potage",4,36900,0.36,0.081,0.00074,3.8,0.3,0.0014,12,0.001,0.35,0.0025,4.1e-05,0.3,0.00024,0.00076,0.67,186.04,0.0048,0.00027,6412.6,-0.46947921783055,0.331462983369749,-0.553406475199121
6413,1.7,7.21,1.23,0.07,0.47,0.6,0.3,34.86,0.16,0.04,1.5,10,8.83,86.32,26.25,17.7,24.285,29.09,30.07,5,4,"Point Pleasant FM","Potage",4,17000,0.72,0.18,0.0017,4.2,0.041,0.0018,100,0.0015,0.28,0.0051,8.8e-05,0.35,0.00052,0.001,0.21,187.46,0.0046,0.00059,6413,-1.47881576599163,0.154080319566872,-0.395619907691322
6413.6,1.7,7.21,1.23,0.07,0.47,0.6,0.3,34.86,0.16,0.04,1.5,10,8.83,86.32,26.25,17.7,24.285,29.09,30.07,5,4,"Point Pleasant FM","Potage",4,17000,0.72,0.18,0.0017,4.2,0.041,0.0018,100,0.0015,0.28,0.0051,8.8e-05,0.35,0.00052,0.001,0.21,187.46,0.0046,0.00059,6413.6,-1.47881576599163,0.154080319566872,-0.395619907691322
6414,3.22,12.6,1.04,0.001,1.01,1.09,0.78,25.89,0.13,0.18,1.5,10,8.83,105.91,34.73,16.12,25,22.04,47.29,5,4,"Point Pleasant FM","Potage",4,32200,0.32,0.24,0.00068,3.9,0.00031,0.0015,13000,0.0011,0.31,0.0033,4.7e-05,0.34,0.00027,5e-04,0.49,187.28,0.005,0.00031,6414,-0.840197402780763,0.501695163058801,-0.481654078501006
6414.6,3.22,12.6,1.04,0.001,1.01,1.09,0.78,25.89,0.13,0.18,1.5,10,8.83,105.91,34.73,16.12,25,22.04,47.29,5,4,"Point Pleasant FM","Potage",4,32200,0.32,0.24,0.00068,3.9,0.00031,0.0015,13000,0.0011,0.31,0.0033,4.7e-05,0.34,0.00027,5e-04,0.49,187.28,0.005,0.00031,6414.6,-0.840197402780763,0.501695163058801,-0.481654078501006
6415,3.49,16.67,1.11,0.001,1.27,1.4,1.36,22.22,0.11,0.27,1.5,10,8.83,106.81,31.6,44.51,26.54,21.55,77.12,9.89,4,"Point Pleasant FM","Potage",4,34900,0.32,0.39,0.00062,4.8,0.00029,0.0022,17000,0.00091,0.36,0.0031,4.3e-05,0.4,0.00025,0.0013,0.75,194.56,0.005,0.00029,6415,-0.509014682221566,0.626312387045404,-0.442001981634713
6415.6,3.49,16.67,1.11,0.001,1.27,1.4,1.36,22.22,0.11,0.27,1.5,10,8.83,106.81,31.6,44.51,26.54,21.55,77.12,9.89,4,"Point Pleasant FM","Potage",4,34900,0.32,0.39,0.00062,4.8,0.00029,0.0022,17000,0.00091,0.36,0.0031,4.3e-05,0.4,0.00025,0.0013,0.75,194.56,0.005,0.00029,6415.6,-0.509014682221566,0.626312387045404,-0.442001981634713
6416,2.47,10.05,0.74,1.11,0.68,0.99,0.3,29.62,0.15,0.2,1.5,10,8.83,98.75,42.83,82.64,27.49,15.73,37.78,5,4,"Point Pleasant FM","Potage",4,24700,0.3,0.12,0.00064,4.1,0.45,0.0015,9.1,0.0017,0.28,0.004,6.1e-05,0.4,0.00036,0.0033,0.34,192.44,0.0051,4e-04,6416,-1.19422161967587,0.576410066490235,-0.335927431996569
6416.6,2.47,10.05,0.74,1.11,0.68,0.99,0.3,29.62,0.15,0.2,1.5,10,8.83,98.75,42.83,82.64,27.49,15.73,37.78,5,4,"Point Pleasant FM","Potage",4,24700,0.3,0.12,0.00064,4.1,0.45,0.0015,9.1,0.0017,0.28,0.004,6.1e-05,0.4,0.00036,0.0033,0.34,192.44,0.0051,4e-04,6416.6,-1.19422161967587,0.576410066490235,-0.335927431996569
6417,2.11,8.46,1.21,0.07,0.58,0.91,0.96,33.59,0.18,0.43,4.46,24.93,8.83,91.68,51.02,40.51,24.19,31.45,47.45,7.34,4,"Point Pleasant FM","Potage",4,21100,0.57,0.45,0.0015,4,0.033,0.0022,120,0.0024,0.27,0.0043,0.00021,0.43,0.00042,0.0019,0.25,186.76,0.0054,0.0012,6417,-1.44786997808989,0.531634823830213,0.0770294344295679
6417.6,2.11,8.46,1.21,0.07,0.58,0.91,0.96,33.59,0.18,0.43,4.46,24.93,8.83,91.68,51.02,40.51,24.19,31.45,47.45,7.34,4,"Point Pleasant FM","Potage",4,21100,0.57,0.45,0.0015,4,0.033,0.0022,120,0.0024,0.27,0.0043,0.00021,0.43,0.00042,0.0019,0.25,186.76,0.0054,0.0012,6417.6,-1.44786997808989,0.531634823830213,0.0770294344295679
6418,1.9,6.89,0.56,0.001,0.57,1.21,1.03,34.1,0.17,0.61,5.5,10,8.83,85.75,31.27,23.78,24.905,31.28,36.63,9.51,4,"Point Pleasant FM","Potage",4,19000,0.29,0.54,0.0016,3.6,0.00053,0.0019,6900,0.0016,0.3,0.0045,0.00029,0.64,0.00046,0.0013,0.2,179.22,0.005,0.00053,6418,-1.65527814817321,0.339021670103083,0.313774519110934
6418.6,1.9,6.89,0.56,0.001,0.57,1.21,1.03,34.1,0.17,0.61,5.5,10,8.83,85.75,31.27,23.78,24.905,31.28,36.63,9.51,4,"Point Pleasant FM","Potage",4,19000,0.29,0.54,0.0016,3.6,0.00053,0.0019,6900,0.0016,0.3,0.0045,0.00029,0.64,0.00046,0.0013,0.2,179.22,0.005,0.00053,6418.6,-1.65527814817321,0.339021670103083,0.313774519110934
6419,2.14,7.9,0.66,0.001,0.56,0.9,1.17,35.12,0.18,0.61,1.5,10,8.83,89.22,40.54,19.53,25.2625,32.23,35.48,5,4,"Point Pleasant FM","Potage",4,21400,0.31,0.55,0.0015,3.7,0.00047,0.0017,7900,0.0019,0.26,0.0042,7e-05,0.42,0.00041,0.00091,0.22,182.25,0.0051,0.00047,6419,-1.54536064013835,0.491019602556711,-0.266979201395533
6419.6,2.14,7.9,0.66,0.001,0.56,0.9,1.17,35.12,0.18,0.61,1.5,10,8.83,89.22,40.54,19.53,25.2625,32.23,35.48,5,4,"Point Pleasant FM","Potage",4,21400,0.31,0.55,0.0015,3.7,0.00047,0.0017,7900,0.0019,0.26,0.0042,7e-05,0.42,0.00041,0.00091,0.22,182.25,0.0051,0.00047,6419.6,-1.54536064013835,0.491019602556711,-0.266979201395533
6420,2.18,7.2,0.52,1.58,1.19,1.45,0.3,33.8,0.17,0.34,5.14,10,8.83,92.32,34.91,14.08,25.62,10.13,34.33,8.49,4,"Point Pleasant FM","Potage",4,21800,0.24,0.14,0.00046,3.3,0.72,0.0016,4.6,0.0016,0.55,0.0042,0.00024,0.67,0.00041,0.00065,0.21,181.44,0.005,0.00046,6420,-1.64517799121022,0.303536763151137,0.428447513149455
6420.6,2.18,7.2,0.52,1.58,1.19,1.45,0.3,33.8,0.17,0.34,5.14,10,8.83,92.32,34.91,14.08,25.62,10.13,34.33,8.49,4,"Point Pleasant FM","Potage",4,21800,0.24,0.14,0.00046,3.3,0.72,0.0016,4.6,0.0016,0.55,0.0042,0.00024,0.67,0.00041,0.00065,0.21,181.44,0.005,0.00046,6420.6,-1.64517799121022,0.303536763151137,0.428447513149455
6421,2.7,10.64,0.96,0.001,0.67,1.05,0.7,29.37,0.14,0.39,1.5,10,8.83,96.02,34.74,13.77,29.72,18.99,34.93,5,4,"Point Pleasant FM","Potage",4,27000,0.36,0.26,7e-04,3.9,0.00037,0.0013,11000,0.0013,0.25,0.0036,5.6e-05,0.39,0.00033,0.00051,0.36,204.88,0.0048,0.00037,6421,-1.13582876546866,0.378898698632601,-0.374066871622892
